most_current_software_update,synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,total_training_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,calories_burned_per_week_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__Germany,hot_enc__India,hot_enc__UK,hot_enc__USA,hot_enc__UnknownLand,hot_enc__Berlin,hot_enc__Birmingham,hot_enc__Brisbane,hot_enc__Chicago,hot_enc__Delhi,hot_enc__Hamburg,hot_enc__London,hot_enc__Los Angeles,hot_enc__Manchester,hot_enc__Melbourne,hot_enc__Mumbai,hot_enc__Munich,hot_enc__New York,hot_enc__Sydney,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White
2024-09-15,0.0,1.0,1.644853626951472,-1.1020492715779269,0.7277590509761205,0.013849217700468635,0.20987848095874503,-1.7130350595179573,1.8261645190184665,0.30928277093337114,0.5729675484954635,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2024-10-29,1.0,1.0,-0.16789400478810546,0.3691623502808033,0.12493339326889547,1.357588506150039,0.7551246134692425,1.4925674130667974,-1.834873646874755,0.8006384808652043,0.5729675484954635,0.6229257232100877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
2024-05-14,1.0,1.0,0.2918904697739106,-1.409627207040094,0.4028214721144326,0.27369046175835726,0.0,-0.3610825085110396,0.1134481326671861,0.06547686248969228,0.5729675484954635,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2024-12-28,0.0,0.0,-0.2104283942479247,-5.199337582605575,-1.2277825191859935,0.6713113922827719,-1.0759837936620373,0.5504076231538025,-0.2977054573441427,-0.8948383321056611,0.041789297816453665,-0.38532046640756773,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2024-10-14,1.0,0.0,0.8416212335729143,1.1256996240922699,-0.3473909485266043,-0.6333904229505145,-0.15696958672847564,-0.7488254187970295,1.143197133923624,-0.08736203209606849,-0.47704042848944356,1.2815515655446004,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-11-06,0.0,1.0,-0.2104283942479247,0.3370407571813536,-0.40502845456917347,1.6275378995544538,0.5733131638610919,0.4591485228391241,-1.4511703565821967,0.0,5.19933758270342,0.3853204664075674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2024-03-06,1.0,1.0,0.041789297816453665,2.6501343426056865,1.1449842138140338,-0.44487477011961096,1.3632348134263321,0.5159275572284058,0.10592797719001633,1.4488729571271683,5.19933758270342,-5.199337582605575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
2024-08-13,1.0,1.0,-1.8339146358159146,0.0,0.8899619882628274,0.6288924961253373,1.5892763721906693,1.5276559221568118,-1.3579613277293632,1.5478143177280421,-0.47704042848944356,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-03-18,1.0,0.0,0.43072729929545744,-5.199337582605575,-0.9239389296817431,0.9206446468339481,-0.7326491343607184,-0.5326804699569683,0.5361053913088837,-0.7289147099433334,-0.47704042848944356,0.16789400478810546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2024-04-08,1.0,0.0,0.08365173390712909,0.012854858002279763,-1.0567651950496029,-1.681787451447798,-1.6737883670817202,-0.46806086582527423,0.6597441192985889,-1.6286964526219263,-0.47704042848944356,0.6229257232100877,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,1.0,0.0,-1.1107716166367858,-5.199337582605575,-5.199337582605575,0.8959606235307025,-1.3223524695480446,0.0021601432471937466,-0.5107763946130126,-1.3480720853029546,-0.47704042848944356,-0.38532046640756773,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2024-08-01,1.0,0.0,1.1107716166367858,-0.5659488219328631,-5.199337582605575,-1.6350239590072013,-2.2723521328270255,-1.625128019372767,2.03478510364834,-2.114814175899916,-5.199337582605575,0.9027347916438648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2024-06-26,1.0,0.0,-1.5010859460440247,-0.294117122592403,-0.9634951970856881,0.8575621378885581,-0.38320107552293714,-0.3246562994612026,-0.6191307730555788,-0.3401514742513859,5.19933758270342,-0.7835003753897741,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2024-01-27,1.0,0.0,0.5244005127080407,-5.199337582605575,-5.199337582605575,-0.8859357061752364,-2.2825265791752907,-0.7276370116871841,0.9102287046778761,-2.154351808412363,-5.199337582605575,0.16789400478810546,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2023-12-29,1.0,1.0,-1.8568441290659177,-1.0596405111082128,-0.9601415221807217,-0.7009071325887967,-1.6185050511815873,-0.37914527519477265,0.29597611491991804,-1.42519022912541,0.5729675484954635,-5.199337582605575,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-09-11,1.0,1.0,-1.2815515655446004,0.13535518466384178,-0.9468334121749362,-0.10745283396114039,-0.8032049456705379,-0.5374971836392071,-0.4699788631931802,-0.8538785925811894,0.5729675484954635,0.16789400478810546,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024-06-13,1.0,0.0,-0.6229257232100878,0.19335376511639177,0.45383186120995456,0.0,0.3450173852153217,0.9190132178422983,-0.7066855605611779,0.4214947472731372,5.19933758270342,1.2815515655446004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2024-02-02,1.0,1.0,-0.2533471031357997,0.9308983302121352,-0.1284338524168826,1.0891958529840065,0.6672896190459967,0.5778754184175244,-1.509512892348302,0.6916963964097707,0.5729675484954635,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
2024-12-17,1.0,0.0,-0.6744897501960817,-0.5244005127080409,-0.7278018322647944,0.744122475329905,-0.3791688881955797,1.4969599874505488,-1.054181590149626,-0.4680120641162298,-0.47704042848944356,5.19933758270342,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2023-12-05,1.0,1.0,0.041789297816453665,0.6229257232100877,-0.3299438213252124,-1.075985274317962,-0.5076804240650138,-0.2121913666207481,0.042150801700446314,-0.6341288332197939,-5.199337582605575,-0.7835003753897741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-04-07,1.0,0.0,0.6229257232100877,0.5732733492286307,0.6028125206576317,-5.199337582605575,0.037988351230282213,-0.8606640890537499,0.7285357146786454,0.1426311774126915,-0.47704042848944356,-0.38532046640756773,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2024-12-16,1.0,0.0,-0.6744897501960817,-5.199337582605575,0.429451714973538,0.4911316558166982,0.12903072964009457,1.0572876822075898,-1.169552170039447,0.16856645210699145,0.5729675484954635,1.2815515655446004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-21,0.0,1.0,0.3406948270877954,0.41003534928624474,-0.029845242919239425,-1.049066348675596,-0.3431462921287427,-0.4981892061988335,0.709634466238888,-0.27369488234243505,-5.199337582605575,1.8339146358159146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
2024-04-16,1.0,0.0,-1.2815515655446004,-0.3608803214388432,0.27826755627249716,0.76730583149025,0.39742116493327106,0.30814927263054237,-1.038605417071906,0.4234225656888527,-0.47704042848944356,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2023-12-08,1.0,1.0,0.5729675484954632,1.2128930015139585,1.251996124813424,1.6023567488437709,1.8660594093279936,0.05662595635696199,0.0783369342657778,1.8379487759441635,5.19933758270342,1.8339146358159146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-11-04,0.0,0.0,-0.12566134685507402,1.4555927750891047,1.6586683930843444,-0.7990193174424656,1.2963180162467796,0.5826966610830855,-0.7901087063652664,1.2764036070391687,-0.47704042848944356,0.3853204664075674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2024-03-01,1.0,0.0,0.9674215661017012,0.19335376511639177,0.9212589784348367,0.5429278393970954,0.9078585072144332,-1.104493898193891,0.7552015166137063,0.8922963158957622,0.5729675484954635,-5.199337582605575,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-30,1.0,1.0,-0.6229257232100878,1.4260025852448583,0.6229257232100877,0.5920066223547552,1.0951118489867495,1.9684096003923695,-1.686528352015598,1.1878182085539384,-5.199337582605575,1.2815515655446004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
2024-02-03,1.0,0.0,5.19933758270342,-5.199337582605575,0.7488225034969301,-0.09316573349802282,0.11724404253797349,-1.9446946834558725,1.8837867904001029,-0.0162508472139521,5.19933758270342,0.16789400478810546,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-11-27,1.0,1.0,-1.5010859460440247,0.2285457831285522,0.21533745177945196,-0.21297581566998286,0.09875432649106813,0.24747902570193195,-0.14431887118682502,0.21972782737425745,-5.199337582605575,-0.7835003753897741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2024-05-17,1.0,1.0,-0.2104283942479247,0.2710462305570486,0.8096200729499389,0.5805578877773125,0.8721832747314194,0.9836662444574048,-0.887772621747828,0.9864907710790152,5.19933758270342,-0.08365173390712909,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-16,1.0,0.0,0.3853204664075674,0.48914655268233603,0.2029453457514015,-5.199337582605575,-0.36510415769322796,-0.3587605106770467,0.528678388764778,-0.24995364094981587,-5.199337582605575,-0.38532046640756773,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2024-07-24,1.0,0.0,-1.2815515655446004,-0.7554150263604693,0.3652626811036783,-0.5914404384596158,-0.2618575244143131,0.8242326905937507,-0.23937118446831726,-0.28622950770639755,0.5729675484954635,-0.38532046640756773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-11-06,1.0,0.0,0.0,-0.4524006314389326,-1.218864507144899,-1.5411904534563559,-1.9044329683559247,-0.434859368348123,0.5898155957422773,0.0,5.19933758270342,-0.7835003753897741,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2024-08-24,1.0,0.0,-5.199337582605575,-0.1756027259873963,-1.1798820297320585,-1.136630630268007,-1.6039940931606005,-0.8291691418935276,0.5594044657894465,-1.7680490928154629,-5.199337582605575,0.9027347916438648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2024-08-20,1.0,0.0,-0.9674215661017012,0.0,-0.4834465280216794,-1.069182866905494,-0.9261007788128537,0.23959308728471232,0.07592185657430343,-1.0139375522879288,-5.199337582605575,0.16789400478810546,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2024-09-20,1.0,0.0,0.0,-5.199337582605575,0.9810389554345547,0.29708007597396463,0.4596949188852149,0.49278406818490933,-0.9884139735414703,0.5587624030954771,-0.47704042848944356,0.9027347916438648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
2024-09-04,1.0,1.0,-0.2104283942479247,1.5823161232901948,-0.2818729857868566,0.15980321247300355,0.39301426821860597,0.7141289750621952,-0.12665061912949255,0.28842970772423665,5.19933758270342,-5.199337582605575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-07-22,1.0,0.0,-0.43072729929545756,-0.1833218965723392,0.27542725850668626,-0.2638546885743323,-0.005063917146776809,1.0587598299092826,-0.4393037930758185,-0.018108279497902984,0.041789297816453665,0.16789400478810546,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-24,1.0,1.0,-0.6744897501960817,0.012854858002279763,-1.1305390388700731,0.0,0.48462343757993637,1.2548909530972403,-1.9571262910830476,0.41296950834606466,0.5729675484954635,-0.08365173390712909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-08-17,1.0,0.0,-0.6229257232100878,-0.1613454784315378,-0.5555375068462023,-0.9253524413455737,-0.9924632671008663,-0.15918791646856117,-0.303153540587973,-1.0609359735609611,-0.47704042848944356,-5.199337582605575,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2024-09-11,1.0,0.0,1.644853626951472,0.14111986996430162,-0.9534663590339674,0.2533471031357997,-0.6254596244506769,-5.199337582605575,1.8780235004796169,-0.7460048980186033,0.041789297816453665,-0.08365173390712909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-12-08,1.0,0.0,1.2815515655446004,-0.8049763398165359,-0.08365173390712909,-0.5170400446713929,-0.5943758187917197,-1.5420624916345165,1.2152471437228527,-0.5152714606674614,5.19933758270342,-0.08365173390712909,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-09-30,1.0,0.0,0.9674215661017012,1.192728781771549,-0.42041455366871217,0.5196130030139723,0.32081795973435256,-0.6480589499662366,1.0821869011470555,0.3547555521069713,0.041789297816453665,0.3853204664075674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-02-24,1.0,1.0,0.041789297816453665,1.3227355257276612,1.8999819721968136,1.040915865207148,2.060055312004755,0.8257750695081186,-0.9674215661017012,2.24164996967544,-5.199337582605575,1.8339146358159146,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-25,1.0,0.0,1.8339146358159146,-0.4415380390635178,2.846655520712054,0.13559131246358877,1.5697471274465569,-1.5268704221141225,1.4284863810285264,1.6351893040952614,-5.199337582605575,-0.08365173390712909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-01-11,1.0,0.0,0.43072729929545744,-1.0513850897607038,-1.1225794159348723,0.27660572696467334,-1.1616825621555278,-0.7337122333305177,0.524564868571883,-0.99958335051278,-0.47704042848944356,0.16789400478810546,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-02-27,1.0,1.0,0.0,1.8187145143678043,0.0,0.3535459199270439,1.1964417634044084,0.5658805120219124,-1.087934400716962,1.1994016387067572,5.19933758270342,0.6229257232100877,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-10-04,1.0,0.0,5.19933758270342,-1.0270381175234355,-1.1548590570326862,1.3401694446599404,-0.43753442164765904,-2.447013212171876,1.3843810156340508,-0.4401410196268664,5.19933758270342,-0.7835003753897741,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-11-04,1.0,0.0,1.5010859460440247,2.164059671088162,-1.5172952503241195,-0.6956026239062245,-0.4324271973773508,-1.362019954718657,1.9692040534861541,-0.4546880769762546,0.041789297816453665,0.3853204664075674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-03-17,1.0,1.0,-0.9027347916438648,0.8919233509555772,-0.6624598454347164,0.0,1.315324591929286,1.6909169019910026,-2.2190364108049545,1.3192570282768314,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2024-04-01,1.0,1.0,1.0364333894937898,-0.3078131129104196,1.3276604407514172,1.3164453124533075,1.362028727605074,-0.9760930831362722,0.7278826756799008,1.42994937172513,5.19933758270342,0.9027347916438648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-07,1.0,1.0,-0.08365173390712909,0.9769679992067939,0.9994836352802728,1.7629319981253733,1.6409482587996218,2.1246676965659472,-1.8929406788672947,1.704194632166074,-5.199337582605575,1.2815515655446004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2023-10-14,1.0,1.0,-0.6229257232100878,-0.9954923659509284,-0.4530063966651061,-0.3406948270877956,-0.9373396413739745,0.44489298792291776,-0.3140769391252785,-0.8165679015214942,0.041789297816453665,0.3853204664075674,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-01-11,1.0,0.0,0.43072729929545744,1.5924256694941845,-0.392788416222294,-0.32875306391682696,0.13914782952252316,-0.5290760338235121,0.20447435213632412,0.22009270062705721,0.5729675484954635,0.3853204664075674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024-12-29,1.0,0.0,-0.5244005127080409,0.4238099102587583,-0.9271797923360112,0.4537621901698811,-0.32291599940567783,1.3173260474232296,-0.7425765417033813,-0.4365016354155477,-5.199337582605575,-0.7835003753897741,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-23,1.0,0.0,0.7279132908816441,0.8489763933429505,0.5074551377419595,0.8359593788191914,0.9144695355650182,-0.6722790437949066,0.5129490515781387,0.966673476800964,-0.47704042848944356,-0.38532046640756773,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-07-26,1.0,1.0,-1.2815515655446004,-1.3201672483903435,-0.005968197989048324,0.7375719960470212,-0.0633410232568587,1.2377043972981856,-0.6153447185388178,-0.1741687004424858,5.19933758270342,-0.7835003753897741,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2024-09-11,1.0,0.0,-0.12566134685507402,0.5855498559485107,-0.6882427967152448,-0.18249291831203127,-0.4218303643974223,-0.059008576321891854,0.15871934868625948,-0.4394847120598325,-5.199337582605575,-0.08365173390712909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-05-03,1.0,1.0,-0.43072729929545756,1.0863980046703232,0.9636022482637506,0.744122475329905,1.2787787596603897,1.9401553286714965,-0.9114003743978993,1.308462205800796,0.5729675484954635,0.9027347916438648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2023-12-22,1.0,1.0,-0.8416212335729142,0.6744897501960817,0.8230387927855559,0.5053210885138516,0.9619184838999548,1.8635816408759522,-0.583509205605695,0.8721445074905961,-0.47704042848944356,-5.199337582605575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2024-10-24,1.0,0.0,0.0,-0.6307482759054207,0.16902124916028508,-0.011936608571117828,-0.13789603935133032,1.029740174687753,0.09215625946001534,-0.26973971842031785,-5.199337582605575,-0.08365173390712909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024-08-30,1.0,1.0,-0.3406948270877956,-0.8811052248366495,1.033570623611454,0.6288924961253373,0.7815233080967204,0.5147026741934098,-0.561389801062964,0.7197539211010483,0.041789297816453665,-0.08365173390712909,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2023-10-26,1.0,1.0,-0.3406948270877956,0.43650028216422293,1.9331461636415854,0.0,0.0,2.177189571849806,-1.9240430272330666,0.0,-5.199337582605575,-5.199337582605575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,1.0,1.0,-1.0364333894937894,0.4169127416174895,0.9920652631284863,-0.6538449257345857,0.6114432307703048,0.2703708026781966,-0.20627721937318022,0.6934699637424362,0.5729675484954635,0.16789400478810546,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-07-08,1.0,0.0,0.08365173390712909,-1.0596405111082128,-0.5529441038085153,-0.25801361920722565,-1.0086048662147107,-0.4132807775618961,-0.3177263512669964,-0.9214541837098185,-0.47704042848944356,0.3853204664075674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2024-01-29,1.0,1.0,-1.2815515655446004,-0.2872899209789353,1.904592860571426,-0.30500760476969707,1.11238337252052,1.331142272479861,-0.20627721937318022,1.188847637429218,0.041789297816453665,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2024-04-20,1.0,0.0,-0.43072729929545756,0.28507917676101957,-1.1841248707343366,0.15172286768749038,-0.7425000341144307,0.4496346515504131,-0.6338319860929811,-0.7808025014667931,-0.47704042848944356,1.2815515655446004,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-05-12,0.0,1.0,0.6229257232100877,0.616637096791461,-5.199337582605575,-0.3168580011864787,-1.2461444453670296,-0.8746078219448074,0.9858775913618804,-1.3609029904123897,-0.47704042848944356,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2024-05-30,1.0,0.0,0.08365173390712909,-0.6948018523653642,-0.3958428418544012,-0.24365795242644667,-0.7400305835024855,-0.09277840592632156,-0.09302512880038588,-0.8536240177986837,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2024-04-02,1.0,0.0,-0.3406948270877956,0.6420613752765009,0.09281065199135347,0.5196130030139723,0.45678114131306846,1.1595904370050543,-1.0700178178835393,0.5389274629472629,-0.47704042848944356,1.2815515655446004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
2023-12-30,1.0,0.0,0.2918904697739106,-0.24551124016529643,0.18749869174690204,1.3682408155926986,0.637064902585896,0.23284556896963138,-0.26699412540495243,0.6996552108620806,-0.47704042848944356,0.9027347916438648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-04-17,1.0,1.0,-0.08365173390712909,0.0,0.4028214721144326,-0.8989192903231646,-0.08635678930250397,0.7699475632408896,0.34909170364837183,-0.05374213333790866,0.5729675484954635,-0.7835003753897741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2024-03-18,1.0,1.0,-0.5729675484954635,-0.7195617466887426,-0.08628046255511591,-1.3774102012778944,-0.9572980323388908,1.2838419911067187,-0.5779529572729166,-1.006750319162224,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-10-14,0.0,1.0,-0.5244005127080409,2.14931806567425,-1.1798820297320585,0.28536575371019307,0.13071596811986305,0.80132727180654,-0.41211886131229675,0.12587209481830408,5.19933758270342,-5.199337582605575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2024-03-25,1.0,0.0,-5.199337582605575,-5.199337582605575,-0.7606403757974673,-0.19118379219116366,-1.311331002767524,-0.8011554027735378,0.783757755545769,-1.1358416525250439,-0.47704042848944356,0.3853204664075674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2024-11-11,1.0,1.0,0.041789297816453665,1.8339146358159146,2.3851967997655765,1.22408085782263,0.0,1.8601429767650792,-1.5459290221956978,0.0,5.19933758270342,1.2815515655446004,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-27,1.0,0.0,-0.16789400478810546,0.7963126407383865,-0.5108848634495341,-0.7477213930205658,-0.445216762677535,-0.10322946972265135,-0.28141338660369086,-0.40618603559658223,5.19933758270342,0.6229257232100877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2024-08-11,1.0,0.0,-0.38532046640756773,0.31804759659034154,-0.832434291325894,0.10744322129315682,-0.5076804240650138,0.20149167782877317,-1.1211374719999792,-0.5937954780694045,0.5729675484954635,0.16789400478810546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2023-11-23,1.0,1.0,-0.08365173390712909,0.2991684901353166,-0.5477684107126964,2.0580374291735444,0.6762952451999522,1.1143300623066228,-1.944469705475083,0.5839493724258839,-0.47704042848944356,-0.7835003753897741,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-06,1.0,0.0,1.3829941271006387,-1.3908343371907452,0.3298033872356782,-1.010056558772854,-0.682277049152332,-1.6239603444483113,1.7807293978788592,-0.61223084286122,5.19933758270342,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-29,0.0,1.0,-0.38532046640756773,-0.3078131129104196,2.343999036062195,0.6348817436719865,1.7113997919867472,1.090222345206851,-1.8425499078328451,1.7027714972467867,-0.47704042848944356,-0.7835003753897741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2023-12-30,1.0,1.0,-0.5729675484954635,-0.6544522007320038,-0.18759533009509755,0.04848970771138036,-0.38118420717146767,0.012529148885706241,-1.016541339702127,-0.3501383387167764,0.041789297816453665,-5.199337582605575,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
